dataset,variant,margin_m,near_band,far_band,track,scene,category,near_observations,far_observations,lidar_near_percent,lidar_far_percent,lidar_far_minus_near_pp,radar_near_percent,radar_far_percent,radar_far_minus_near_pp
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:13f6abfa27a5437188e8da733dea51ee,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,23,16,100.0,100.0,0.0,47.82608695652174,62.5,14.67391304347826
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:1628e43fa5a84b6f9c9d0ba561109bd8,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,16,23,100.0,100.0,0.0,100.0,91.30434782608695,-8.695652173913048
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:1a0913ac1a5b44aaa55b22488161fe8f,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.trailer,5,18,80.0,100.0,19.999999999999996,40.0,77.77777777777779,37.77777777777778
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:1a335ee3f1b5445191f6fd20928b150e,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,6,29,100.0,100.0,0.0,83.33333333333334,44.827586206896555,-38.50574712643679
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:1aaa599eff5f431390612d33b877f7a6,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,23,13,100.0,100.0,0.0,43.47826086956522,76.92307692307693,33.44481605351171
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:1b425a5aef124b66a3aab7ecd386a3f3,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,8,7,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:2734c8c505f940fbaa1f47daae1ec8a7,scene-fb64d203d417452f830ca73efed80c41-11,human.pedestrian.adult,33,6,100.0,100.0,0.0,63.63636363636363,100.0,36.36363636363637
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:2ae3f08fc2d04b31b68985e6dd8e473d,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,12,7,100.0,100.0,0.0,91.66666666666666,57.14285714285714,-34.523809523809526
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:2f665a0cf0224fbb9139e9f254873cbb,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,30,5,100.0,100.0,0.0,73.33333333333333,100.0,26.66666666666667
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:3503ded02ed14592800227420df04947,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,31,7,100.0,100.0,0.0,96.7741935483871,100.0,3.2258064516129004
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:36d4ea2fb71941979f4ceb6cc9503860,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,14,18,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:40161abfa9174b6aaf624f62937e4ccb,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,8,5,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:46ae653c712444b995c316302e53d2b9,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,2,35,100.0,100.0,0.0,100.0,80.0,-19.999999999999996
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:50ec08f9c68a4cb387b6d4f429d32a05,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,6,5,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:51dbd3c10de243f38da8d8a873f4c0cc,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,13,11,100.0,100.0,0.0,61.53846153846154,63.63636363636363,2.0979020979020935
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:60fed4cdf2b04f8cb16d1987070fe1f2,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,14,20,100.0,100.0,0.0,100.0,55.00000000000001,-44.99999999999999
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:6579f2f390c749a3acd08d381d701cc6,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,27,5,100.0,100.0,0.0,96.29629629629629,20.0,-76.29629629629629
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:662c7664508048c5b9e6f04aa62f1ffc,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,18,8,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:69145a64c95c4e30b31b71155dc29555,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,14,19,100.0,100.0,0.0,100.0,89.47368421052632,-10.526315789473683
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:6af1f2ba8a8c44889bde45abee656722,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,10,23,100.0,100.0,0.0,80.0,73.91304347826086,-6.08695652173914
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:6c23ce55248a4e108a52e43e24f29dd8,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,38,1,100.0,100.0,0.0,89.47368421052632,100.0,10.526315789473683
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:6d30cfc5f022418d98e996d84dc6fdff,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,14,6,100.0,100.0,0.0,100.0,83.33333333333334,-16.666666666666664
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:6e2edc2cd6e3418bbbde0dc1c3024fa9,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,23,3,100.0,100.0,0.0,86.95652173913044,33.33333333333333,-53.623188405797094
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:6f57e022cb924ac0955712d0dbd69d78,scene-fb64d203d417452f830ca73efed80c41-11,human.pedestrian.adult,1,18,100.0,100.0,0.0,100.0,72.22222222222221,-27.77777777777778
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:726c9447b0d94e5eb6dd97a98a6bc2b3,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,6,24,100.0,100.0,0.0,100.0,87.5,-12.5
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:74aebeb35bdc43ce9ceb13fa5af7a298,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,14,9,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:7714bcbd64c34bd88aeeab55c3738679,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,19,9,100.0,100.0,0.0,100.0,77.77777777777779,-22.22222222222222
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:7a902c4db9db4ed186033852b5468e29,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,4,7,100.0,100.0,0.0,100.0,57.14285714285714,-42.85714285714286
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:7c5f739dad754f268817f26673b6dc5d,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,2,19,100.0,100.0,0.0,50.0,78.94736842105263,28.947368421052634
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:83ba2e0224d64f43a70bf43035a5c059,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,8,18,100.0,100.0,0.0,75.0,50.0,-25.0
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:87ca637a17354ba6b4f781eb87f54f81,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,2,19,100.0,100.0,0.0,100.0,57.89473684210527,-42.10526315789473
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:89805dae0e474875af2d8bc616bc44dc,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,23,15,100.0,100.0,0.0,100.0,93.33333333333333,-6.666666666666665
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:8c7e57252cb8454594daf7f71d8c3855,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,11,8,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:8dd806ccccc14cd782aab4e1ce4ba4a1,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,13,9,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:90ac6a9d43b442ce8df1ca7d48aa5f74,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,32,7,100.0,100.0,0.0,81.25,85.71428571428571,4.46428571428571
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:912666f8c60d457fa1f47146175c4e52,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.trailer,11,16,100.0,100.0,0.0,72.72727272727273,75.0,2.2727272727272707
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:941d17f45ebb4762a93ac511123d81d1,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,13,14,100.0,100.0,0.0,61.53846153846154,71.42857142857143,9.890109890109889
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:9a03f8ca0dfe41029b5b5475fe04ebd6,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.truck,29,10,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:9fae24292ec8414e80d252547c64b500,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,19,16,100.0,100.0,0.0,63.1578947368421,81.25,18.092105263157897
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:a37bbc5ac5ed4196a659677bf2aa2111,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,4,26,100.0,100.0,0.0,50.0,57.692307692307686,7.692307692307687
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:a652c9cb57914b83a291c829d515edb4,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,22,8,100.0,100.0,0.0,95.45454545454545,75.0,-20.45454545454546
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:a93573d81ba14636a2657c6801d1911e,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,10,16,100.0,100.0,0.0,100.0,87.5,-12.5
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:b61078b47a6c4ced862c7ce1f8abdbc8,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,2,20,100.0,100.0,0.0,100.0,90.0,-9.999999999999998
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:b95f71e3b1be4b3d807a246f0f8d5784,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,5,5,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:bdfbd133108f468b850d8c3d701489af,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,9,27,100.0,100.0,0.0,77.77777777777779,55.55555555555556,-22.22222222222222
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:bef174ebf4094a27938875c91db3be32,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,16,23,100.0,100.0,0.0,62.5,95.65217391304348,33.152173913043484
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:c675fb6e895047d3a17f9f89689e4a57,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,15,2,100.0,100.0,0.0,46.666666666666664,0.0,-46.666666666666664
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:c8d184b969414bfdaf1044cf6ad12271,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,36,1,100.0,100.0,0.0,97.22222222222221,100.0,2.777777777777779
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:ca0fa5f2836a43ec98c388ac07573b2a,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,11,8,100.0,100.0,0.0,90.9090909090909,100.0,9.090909090909093
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:cd44821b601644e8b9b33e6e96797827,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,38,1,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:d5ee202a238b45dd89fdf480d832091a,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,11,24,100.0,100.0,0.0,81.81818181818183,91.66666666666666,9.84848484848484
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:d7e2c280938a466f984fb5fe4630e99d,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,15,18,93.33333333333333,100.0,6.666666666666665,80.0,100.0,19.999999999999996
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:dbfef309a50749ecb6508797cc057708,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,14,25,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:dc1437df1a934cf98a0ede19cf7a241d,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,12,20,100.0,100.0,0.0,100.0,75.0,-25.0
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:e106aa76a7bb42059e11f6c0a51cac57,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,29,10,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:e116d811ffaa4a8f833189139c817ff7,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,27,11,100.0,100.0,0.0,70.37037037037037,54.54545454545454,-15.82491582491583
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:e1eb3852569d479da55dc79d88b3783e,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,34,5,100.0,100.0,0.0,91.17647058823529,40.0,-51.17647058823529
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:ed2cf55c26b74244866b07b155bc9487,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,3,25,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:effdfe16d8e34770927a207c50dff623,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,38,1,100.0,100.0,0.0,81.57894736842105,0.0,-81.57894736842105
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:f8031b7fae104ceda0507cba92a85600,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,14,22,100.0,100.0,0.0,57.14285714285714,77.27272727272727,20.12987012987013
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:f996c6f5977041dfb753b40b4b45645e,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,35,4,100.0,100.0,0.0,71.42857142857143,100.0,28.57142857142857
TruckScenes,paired,0.5,0-50,50-100,scene-fb64d203d417452f830ca73efed80c41-11:fd9b8c66120e48f8a1441cb7b6d5f9c6,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,2,17,100.0,100.0,0.0,50.0,76.47058823529412,26.470588235294112
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:04aa8aee61694695ae0db679f66ecf4a,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,4,2,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:118b3f5ad6ae474a9df1cf94d1443546,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,4,16,100.0,100.0,0.0,100.0,75.0,-25.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:14db312b4795434780f50e1728ba4601,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.trailer,2,2,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:15a24be7702648bc98c4bc48962f6d12,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,1,4,100.0,100.0,0.0,100.0,75.0,-25.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:1ae7409af9d348b6969f9248feb2382c,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,7,3,100.0,100.0,0.0,28.57142857142857,33.33333333333333,4.761904761904762
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:27cdb8188fd64054bb62f389c31901d7,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,4,4,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:2a7cf27abf3d4bbb95cad770f0c591d0,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,4,4,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:2b3be2560661467b8841f7ab25a9fa01,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,4,3,100.0,100.0,0.0,100.0,33.33333333333333,-66.66666666666667
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:306a0b6fef7b4cd9b04ec4f9f4421f0a,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.truck,3,2,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:324104d35aef4bf9b33b00be3717e0d2,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,2,2,100.0,100.0,0.0,50.0,0.0,-50.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:372868b24848447590a790847fda797b,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,6,3,100.0,100.0,0.0,50.0,0.0,-50.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:41482361b1144560af8fc35e8ef4edbc,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,8,8,100.0,100.0,0.0,100.0,87.5,-12.5
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:432060773da748b8936de449611018bb,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.motorcycle,11,7,100.0,100.0,0.0,81.81818181818183,100.0,18.181818181818176
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:46e34295334e43c6b0c9e538ebaa0b81,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,4,3,100.0,100.0,0.0,100.0,33.33333333333333,-66.66666666666667
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:4d80b3ab80c0431c973c5ba76a8494fd,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,2,1,100.0,100.0,0.0,50.0,0.0,-50.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:4fe62ffadbae4ffc8285105e751fa9a1,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,17,13,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:502d9aed8f01414aae78788cf94a264c,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,13,11,100.0,100.0,0.0,92.3076923076923,100.0,7.692307692307687
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:533b58217a184e17a059530f7a556180,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,3,4,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:544a17e777894229b79028135119eabe,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,14,11,100.0,100.0,0.0,14.285714285714285,0.0,-14.285714285714285
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:55b34c7f47eb4506934e0589b38e2c8c,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.truck,5,2,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:59bc407cd8414827a53c6b33be47db97,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,14,7,100.0,100.0,0.0,50.0,42.857142857142854,-7.142857142857145
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:5a1cca6683734c6691ff06898a72f0d4,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,8,8,100.0,100.0,0.0,50.0,12.5,-37.5
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:5a7e2d3924d944a4a4abcb915a239bbb,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.trailer,2,2,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:5c6185fef8e94aa59060b40e625a2cbf,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,4,4,100.0,100.0,0.0,100.0,50.0,-50.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:677fd836ba50461dad91d23997304627,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,7,3,100.0,100.0,0.0,57.14285714285714,66.66666666666666,9.523809523809524
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:686bc56b54bd45ebb7db12b63a436e72,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,9,5,100.0,100.0,0.0,66.66666666666666,40.0,-26.66666666666666
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:783a47279ec5498b8a74eab884c02d1c,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,4,4,100.0,100.0,0.0,100.0,25.0,-75.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:7caa096f86604e23bb690eb54dd47726,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,4,2,100.0,100.0,0.0,25.0,0.0,-25.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:817006059df44c23b51f3da4538e6a37,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,9,4,100.0,100.0,0.0,77.77777777777779,100.0,22.22222222222222
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:898a1d15a70f4500b79796d44cd7344e,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,4,2,100.0,100.0,0.0,75.0,50.0,-25.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:8c60fd4a61ef423dbb24bf7225f3dd07,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,3,3,100.0,100.0,0.0,100.0,66.66666666666666,-33.333333333333336
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:9600f3e7295541fcaabb395035a58fe1,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,8,5,100.0,100.0,0.0,100.0,20.0,-80.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:96adda5b2a174a5e953379695aa42bc1,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.truck,4,4,100.0,100.0,0.0,100.0,75.0,-25.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:9b0957f2916f4761ae2ff4703bc9d5c0,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,15,16,100.0,100.0,0.0,26.666666666666668,18.75,-7.916666666666666
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:9eabb36899b84e02a9736129731a5e67,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,3,3,100.0,100.0,0.0,100.0,33.33333333333333,-66.66666666666667
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:b9249fbad09e448a8dea9c8249b81e03,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,3,3,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:bafa6e48bd6c45f79402eecea47509cb,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.trailer,4,4,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0.5,50-100,100-150,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:c3fe51e3af8641d5987f3c882add07bf,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,3,3,100.0,100.0,0.0,66.66666666666666,66.66666666666666,0.0
